Iteration	Posterior	Likelihood	Prior	mu_plumage
249000	-744.3998	-744.3906	-0.009164651	0.009164651
249500	-744.8304	-744.8218	-0.008611091	0.008611091
250000	-744.3999	-744.3908	-0.009164106	0.009164106
250500	-744.5097	-744.5	-0.009761756	0.009761756
251000	-744.5747	-744.5658	-0.008853025	0.008853025
251500	-744.5689	-744.56	-0.008859995	0.008859995
252000	-744.7005	-744.6918	-0.008721259	0.008721259
252500	-747.7174	-747.71	-0.007456603	0.007456603
253000	-745.583	-745.5749	-0.008172889	0.008172889
253500	-744.3878	-744.3783	-0.009477135	0.009477135
254000	-744.6066	-744.5978	-0.008816209	0.008816209
254500	-744.429	-744.4194	-0.009608907	0.009608907
255000	-744.7355	-744.7254	-0.010032	0.010032
255500	-744.9686	-744.9601	-0.008511003	0.008511003
256000	-744.704	-744.694	-0.01000069	0.01000069
256500	-745.1172	-745.1069	-0.01034117	0.01034117
257000	-745.116	-745.1056	-0.01034031	0.01034031
257500	-745.0594	-745.0491	-0.01030025	0.01030025
258000	-746.9459	-746.9346	-0.01125695	0.01125695
258500	-744.6168	-744.608	-0.008805003	0.008805003
259000	-744.4452	-744.4356	-0.009645701	0.009645701
259500	-744.3969	-744.3874	-0.009515268	0.009515268
260000	-744.4613	-744.4523	-0.009017523	0.009017523
260500	-745.4533	-745.445	-0.008234631	0.008234631
261000	-744.376	-744.3666	-0.009398263	0.009398263
261500	-744.9338	-744.9253	-0.008534903	0.008534903
262000	-745.3436	-745.3331	-0.01048877	0.01048877
262500	-745.7023	-745.6941	-0.008119302	0.008119302
263000	-745.139	-745.1306	-0.008403341	0.008403341
263500	-745.2711	-745.2606	-0.01044341	0.01044341
264000	-745.0326	-745.0223	-0.01028069	0.01028069
264500	-744.6378	-744.629	-0.008782785	0.008782785
265000	-744.5464	-744.5375	-0.008888208	0.008888208
265500	-744.8494	-744.8408	-0.008596499	0.008596499
266000	-745.1826	-745.1722	-0.01038569	0.01038569
266500	-744.3893	-744.3798	-0.009484325	0.009484325
267000	-744.4328	-744.4232	-0.009617976	0.009617976
267500	-745.3346	-745.3241	-0.01048323	0.01048323
268000	-744.5205	-744.5116	-0.008923166	0.008923166
268500	-744.4554	-744.4457	-0.009666682	0.009666682
269000	-744.4573	-744.4477	-0.009670513	0.009670513
269500	-745.3984	-745.3878	-0.01052198	0.01052198
270000	-744.3946	-744.3854	-0.009183291	0.009183291
270500	-744.464	-744.4544	-0.009683506	0.009683506
271000	-745.0596	-745.0493	-0.01030035	0.01030035
271500	-744.3761	-744.3669	-0.009287892	0.009287892
272000	-744.5881	-744.5782	-0.00987052	0.00987052
272500	-744.386	-744.3767	-0.009220485	0.009220485
273000	-744.5914	-744.5826	-0.008833388	0.008833388
273500	-745.2783	-745.27	-0.008324681	0.008324681
274000	-744.558	-744.5492	-0.008873379	0.008873379
274500	-744.5592	-744.5503	-0.008871923	0.008871923
275000	-744.3739	-744.3646	-0.009325858	0.009325858
275500	-744.4053	-744.3958	-0.009543993	0.009543993
276000	-744.8006	-744.7905	-0.01009297	0.01009297
276500	-745.028	-745.0195	-0.008471787	0.008471787
277000	-744.9416	-744.9314	-0.01021151	0.01021151
277500	-744.5725	-744.5627	-0.009850715	0.009850715
278000	-744.4415	-744.4325	-0.00905627	0.00905627
278500	-744.7109	-744.7008	-0.0100076	0.0100076
279000	-746.9504	-746.9427	-0.00767119	0.00767119
279500	-744.9175	-744.909	-0.008546404	0.008546404
280000	-744.3813	-744.372	-0.009246517	0.009246517
280500	-744.8687	-744.8602	-0.008581893	0.008581893
281000	-744.3838	-744.3743	-0.009456639	0.009456639
281500	-744.6124	-744.6025	-0.009900267	0.009900267
282000	-745.9484	-745.9403	-0.00801651	0.00801651
282500	-747.238	-747.2304	-0.007586894	0.007586894
283000	-744.4977	-744.4879	-0.009742568	0.009742568
283500	-744.5437	-744.5339	-0.00981185	0.00981185
284000	-744.3839	-744.3746	-0.009231334	0.009231334
284500	-744.3759	-744.3665	-0.009397594	0.009397594
285000	-744.6453	-744.6365	-0.008775043	0.008775043
285500	-745.858	-745.8472	-0.01077401	0.01077401
286000	-744.8863	-744.8761	-0.01016689	0.01016689
286500	-746.4312	-746.4233	-0.00783821	0.00783821
287000	-744.3989	-744.3897	-0.009167682	0.009167682
287500	-744.6328	-744.624	-0.008788007	0.008788007
288000	-744.7027	-744.6927	-0.009999283	0.009999283
288500	-744.3825	-744.3733	-0.009238831	0.009238831
289000	-744.7239	-744.7139	-0.01002067	0.01002067
289500	-744.4772	-744.4675	-0.009707771	0.009707771
290000	-745.4337	-745.4231	-0.01054297	0.01054297
290500	-744.4605	-744.4515	-0.009019112	0.009019112
291000	-744.374	-744.3647	-0.00932167	0.00932167
291500	-745.3033	-745.2929	-0.01046378	0.01046378
292000	-745.0186	-745.0083	-0.0102704	0.0102704
292500	-745.0751	-745.0648	-0.01031153	0.01031153
293000	-744.7514	-744.7427	-0.008675738	0.008675738
293500	-744.8798	-744.8713	-0.008573659	0.008573659
294000	-744.3743	-744.3649	-0.00931575	0.00931575
294500	-744.4804	-744.4714	-0.008984274	0.008984274
295000	-744.7684	-744.7583	-0.01006341	0.01006341
295500	-744.9231	-744.9129	-0.01019684	0.01019684
296000	-744.6808	-744.6708	-0.009976614	0.009976614
296500	-744.9489	-744.9404	-0.008524412	0.008524412
297000	-744.5973	-744.5885	-0.00882665	0.00882665
297500	-744.5146	-744.5048	-0.009769243	0.009769243
298000	-744.4033	-744.3938	-0.0095375	0.0095375
298500	-744.831	-744.8209	-0.01011993	0.01011993
299000	-744.5725	-744.5636	-0.008855647	0.008855647
299500	-745.008	-744.9996	-0.008484742	0.008484742
300000	-745.1885	-745.1801	-0.008374572	0.008374572
300500	-744.3748	-744.3654	-0.009381328	0.009381328
301000	-744.9581	-744.9496	-0.008518138	0.008518138
301500	-744.4428	-744.4331	-0.009640395	0.009640395
302000	-744.6398	-744.6299	-0.009931983	0.009931983
302500	-744.5194	-744.5096	-0.009776593	0.009776593
303000	-744.7101	-744.7001	-0.01000686	0.01000686
303500	-744.7145	-744.7045	-0.01001124	0.01001124
304000	-744.3901	-744.3809	-0.009201563	0.009201563
304500	-744.4261	-744.4165	-0.009601867	0.009601867
305000	-746.0508	-746.0428	-0.007976372	0.007976372
305500	-744.424	-744.4149	-0.009095856	0.009095856
306000	-744.8642	-744.8541	-0.01014844	0.01014844
306500	-744.5338	-744.524	-0.009797833	0.009797833
307000	-744.3792	-744.3697	-0.009427061	0.009427061
307500	-744.7325	-744.7225	-0.01002908	0.01002908
308000	-744.3739	-744.3645	-0.009326533	0.009326533
308500	-744.4726	-744.4629	-0.009699453	0.009699453
309000	-744.4863	-744.4765	-0.009723523	0.009723523
309500	-745.5076	-745.497	-0.01058589	0.01058589
310000	-744.4724	-744.4627	-0.009699114	0.009699114
310500	-746.6629	-746.6551	-0.007761039	0.007761039
311000	-744.6338	-744.6239	-0.009925151	0.009925151
311500	-744.5314	-744.5225	-0.008908113	0.008908113
312000	-744.5875	-744.5787	-0.008837883	0.008837883
312500	-744.3736	-744.3643	-0.009345152	0.009345152
313000	-745.9999	-745.9891	-0.0108444	0.0108444
313500	-744.393	-744.3835	-0.009500166	0.009500166
314000	-745.1651	-745.1547	-0.01037393	0.01037393
314500	-745.5853	-745.5747	-0.01062969	0.01062969
315000	-745.038	-745.0277	-0.01028469	0.01028469
315500	-744.5749	-744.566	-0.008852738	0.008852738
316000	-744.5482	-744.5393	-0.008885872	0.008885872
316500	-744.4513	-744.4423	-0.00903645	0.00903645
317000	-744.3998	-744.3902	-0.009525386	0.009525386
317500	-744.4436	-744.4346	-0.009051943	0.009051943
318000	-744.4638	-744.4541	-0.009683005	0.009683005
318500	-744.7061	-744.696	-0.01000274	0.01000274
319000	-745.7636	-745.7556	-0.008092739	0.008092739
319500	-746.0825	-746.0746	-0.007964205	0.007964205
320000	-744.624	-744.6141	-0.009913852	0.009913852
320500	-746.057	-746.049	-0.007973976	0.007973976
321000	-744.5052	-744.4962	-0.008945354	0.008945354
321500	-744.5621	-744.5533	-0.008868267	0.008868267
322000	-744.3936	-744.3845	-0.009186912	0.009186912
322500	-744.6987	-744.69	-0.008722923	0.008722923
323000	-745.8063	-745.7956	-0.01074766	0.01074766
323500	-745.2778	-745.2695	-0.008324953	0.008324953
324000	-744.9096	-744.9011	-0.00855201	0.00855201
324500	-744.5481	-744.5382	-0.009817961	0.009817961
325000	-745.2549	-745.2466	-0.0083374	0.0083374
325500	-744.387	-744.3778	-0.00921541	0.00921541
326000	-745.1818	-745.1714	-0.01038517	0.01038517
326500	-746.2443	-746.2334	-0.01095942	0.01095942
327000	-744.5372	-744.5274	-0.009802689	0.009802689
327500	-744.6138	-744.6039	-0.009901901	0.009901901
328000	-744.7824	-744.7737	-0.008649648	0.008649648
328500	-744.3801	-744.3708	-0.009254404	0.009254404
329000	-744.5882	-744.5783	-0.009870669	0.009870669
329500	-744.5308	-744.5219	-0.008908951	0.008908951
330000	-745.0648	-745.0545	-0.0103041	0.0103041
330500	-744.4996	-744.4906	-0.008953811	0.008953811
331000	-744.4222	-744.4131	-0.00910028	0.00910028
331500	-744.7271	-744.7184	-0.008697082	0.008697082
332000	-744.6262	-744.6174	-0.008794951	0.008794951
332500	-745.4756	-745.465	-0.01056748	0.01056748
333000	-744.754	-744.7453	-0.008673551	0.008673551
333500	-744.489	-744.4801	-0.008970238	0.008970238
334000	-744.5438	-744.534	-0.00981198	0.00981198
334500	-744.4306	-744.4215	-0.009080134	0.009080134
335000	-744.7672	-744.7572	-0.01006233	0.01006233
335500	-744.9299	-744.9214	-0.008537646	0.008537646
336000	-744.8926	-744.8841	-0.00856429	0.00856429
336500	-747.676	-747.6645	-0.0115308	0.0115308
337000	-744.7674	-744.7587	-0.008662124	0.008662124
337500	-744.9252	-744.9166	-0.008540972	0.008540972
338000	-744.4122	-744.4026	-0.009564635	0.009564635
338500	-745.7627	-745.7546	-0.008093155	0.008093155
339000	-745.469	-745.4608	-0.008226932	0.008226932
339500	-744.4333	-744.4237	-0.009619062	0.009619062
340000	-745.0416	-745.0331	-0.008463105	0.008463105
340500	-744.492	-744.4831	-0.008965484	0.008965484
341000	-744.5509	-744.542	-0.008882366	0.008882366
341500	-744.6437	-744.6337	-0.009936305	0.009936305
342000	-744.8949	-744.8848	-0.01017402	0.01017402
342500	-744.39	-744.3808	-0.00920197	0.00920197
343000	-745.5372	-745.5266	-0.01060274	0.01060274
343500	-744.4316	-744.422	-0.009615257	0.009615257
344000	-745.1358	-745.1255	-0.01035403	0.01035403
344500	-745.4769	-745.4663	-0.01056822	0.01056822
345000	-744.3738	-744.3645	-0.009329019	0.009329019
345500	-744.3892	-744.3797	-0.00948386	0.00948386
346000	-744.9922	-744.9837	-0.008495142	0.008495142
346500	-745.1295	-745.1191	-0.01034965	0.01034965
347000	-744.8237	-744.8136	-0.01011359	0.01011359
347500	-744.4884	-744.4787	-0.009727125	0.009727125
348000	-746.1734	-746.1655	-0.007930076	0.007930076
348500	-745.8519	-745.8411	-0.01077092	0.01077092
349000	-744.5779	-744.568	-0.009857592	0.009857592
349500	-745.0637	-745.0534	-0.01030333	0.01030333
350000	-744.3969	-744.3877	-0.009174664	0.009174664
350500	-746.1563	-746.1484	-0.007936424	0.007936424
351000	-745.4551	-745.4469	-0.008233711	0.008233711
351500	-744.39	-744.3805	-0.009487217	0.009487217
352000	-745.1144	-745.1041	-0.01033922	0.01033922
352500	-744.4988	-744.4899	-0.008954962	0.008954962
353000	-744.5351	-744.5253	-0.009799733	0.009799733
353500	-744.5586	-744.5497	-0.008872713	0.008872713
354000	-744.375	-744.3657	-0.009303101	0.009303101
354500	-744.4082	-744.399	-0.00913809	0.00913809
355000	-746.6221	-746.611	-0.01112476	0.01112476
355500	-745.7074	-745.6993	-0.008117048	0.008117048
356000	-744.3964	-744.3869	-0.009513274	0.009513274
356500	-744.3797	-744.3703	-0.009431145	0.009431145
357000	-746.0941	-746.0862	-0.007959797	0.007959797
357500	-744.8301	-744.8215	-0.008611359	0.008611359
358000	-744.6292	-744.6193	-0.009919914	0.009919914
358500	-744.5578	-744.5489	-0.008873653	0.008873653
359000	-744.3772	-744.3679	-0.009277335	0.009277335
359500	-744.3737	-744.3643	-0.009337319	0.009337319
360000	-745.6709	-745.6628	-0.008133131	0.008133131
360500	-744.5125	-744.5028	-0.009766141	0.009766141
361000	-744.3786	-744.3694	-0.009265208	0.009265208
361500	-744.4668	-744.4578	-0.009007626	0.009007626
362000	-744.4298	-744.4207	-0.009082061	0.009082061
362500	-745.069	-745.0587	-0.01030716	0.01030716
363000	-745.4479	-745.4397	-0.008237273	0.008237273
363500	-744.421	-744.4114	-0.009588858	0.009588858
364000	-744.5154	-744.5056	-0.009770488	0.009770488
364500	-744.4942	-744.4852	-0.008962163	0.008962163
365000	-744.4733	-744.4636	-0.009700612	0.009700612
365500	-744.8799	-744.8714	-0.008573577	0.008573577
366000	-744.7423	-744.7336	-0.008683634	0.008683634
366500	-744.4004	-744.3909	-0.00952768	0.00952768
367000	-744.5227	-744.5138	-0.008920009	0.008920009
367500	-745.3873	-745.3768	-0.01051532	0.01051532
368000	-744.4119	-744.4023	-0.009563782	0.009563782
368500	-745.0856	-745.0753	-0.010319	0.010319
369000	-744.3761	-744.3668	-0.009288715	0.009288715
369500	-745.9585	-745.9477	-0.01082415	0.01082415
370000	-744.5054	-744.4965	-0.00894502	0.00894502
370500	-744.6022	-744.5923	-0.009887926	0.009887926
371000	-744.4568	-744.4471	-0.009669426	0.009669426
371500	-744.4837	-744.4747	-0.008978833	0.008978833
372000	-745.6442	-745.636	-0.008145072	0.008145072
372500	-744.4131	-744.4035	-0.009567325	0.009567325
373000	-744.394	-744.3845	-0.009504059	0.009504059
373500	-744.3806	-744.3711	-0.00943707	0.00943707
374000	-744.5122	-744.5033	-0.008935035	0.008935035
374500	-744.8597	-744.8496	-0.01014464	0.01014464
375000	-745.0356	-745.0253	-0.0102829	0.0102829
375500	-744.5701	-744.5612	-0.008858548	0.008858548
376000	-744.6746	-744.6658	-0.008745871	0.008745871
376500	-744.5871	-744.5783	-0.008838342	0.008838342
377000	-744.5089	-744.4991	-0.009760455	0.009760455
377500	-744.5132	-744.5034	-0.009767179	0.009767179
378000	-746.1548	-746.1439	-0.01091812	0.01091812
378500	-744.4495	-744.4399	-0.009654746	0.009654746
379000	-745.7499	-745.7392	-0.01071837	0.01071837
379500	-744.4328	-744.4232	-0.009617997	0.009617997
380000	-744.4614	-744.4524	-0.009017403	0.009017403
380500	-744.5413	-744.5315	-0.009808582	0.009808582
381000	-746.4202	-746.4092	-0.01103808	0.01103808
381500	-744.9328	-744.9242	-0.008535643	0.008535643
382000	-744.9094	-744.9009	-0.008552155	0.008552155
382500	-744.5979	-744.588	-0.009882664	0.009882664
383000	-744.6635	-744.6547	-0.008756726	0.008756726
383500	-744.5408	-744.5309	-0.009807748	0.009807748
384000	-744.3747	-744.3653	-0.009380076	0.009380076
384500	-744.4958	-744.4868	-0.008959603	0.008959603
385000	-744.4809	-744.472	-0.008983398	0.008983398
385500	-744.4391	-744.4301	-0.009061358	0.009061358
386000	-744.6967	-744.6868	-0.00999323	0.00999323
386500	-744.376	-744.3667	-0.009290019	0.009290019
387000	-745.4379	-745.4273	-0.01054544	0.01054544
387500	-744.4711	-744.4621	-0.009000131	0.009000131
388000	-745.9375	-745.9295	-0.008020839	0.008020839
388500	-745.2854	-745.2771	-0.008320854	0.008320854
389000	-744.9903	-744.9801	-0.01024917	0.01024917
389500	-746.7783	-746.7705	-0.007724247	0.007724247
390000	-744.8906	-744.8804	-0.01017044	0.01017044
390500	-747.3256	-747.3142	-0.01140303	0.01140303
391000	-744.3976	-744.3881	-0.009517822	0.009517822
391500	-744.8391	-744.8305	-0.008604344	0.008604344
392000	-744.386	-744.3766	-0.009468745	0.009468745
392500	-745.7837	-745.773	-0.010736	0.010736
393000	-745.7935	-745.7854	-0.008080056	0.008080056
393500	-744.4788	-744.469	-0.009710473	0.009710473
394000	-744.6895	-744.6808	-0.008731572	0.008731572
394500	-744.4946	-744.4848	-0.009737489	0.009737489
395000	-744.6551	-744.6464	-0.008765075	0.008765075
395500	-744.6217	-744.6129	-0.008799817	0.008799817
396000	-745.4078	-745.3973	-0.01052764	0.01052764
396500	-745.3064	-745.2959	-0.01046567	0.01046567
397000	-744.4083	-744.3988	-0.009553249	0.009553249
397500	-745.0244	-745.0159	-0.008474109	0.008474109
398000	-746.8801	-746.8689	-0.01123071	0.01123071
398500	-745.5663	-745.5557	-0.01061912	0.01061912
399000	-744.4061	-744.3969	-0.009144416	0.009144416
399500	-745.9208	-745.9128	-0.00802755	0.00802755
400000	-744.3743	-744.3649	-0.009372371	0.009372371
400500	-744.386	-744.3767	-0.009220498	0.009220498
401000	-744.4725	-744.4628	-0.009699222	0.009699222
401500	-744.6003	-744.5915	-0.008823258	0.008823258
402000	-745.4812	-745.473	-0.008221007	0.008221007
402500	-744.8509	-744.8408	-0.01013715	0.01013715
403000	-744.3811	-744.3717	-0.009440805	0.009440805
403500	-744.3897	-744.3805	-0.009203257	0.009203257
404000	-745.0116	-745.0031	-0.008482425	0.008482425
404500	-744.7416	-744.7316	-0.01003795	0.01003795
405000	-744.4232	-744.4141	-0.009097654	0.009097654
405500	-744.4234	-744.4143	-0.009097211	0.009097211
406000	-745.5467	-745.5385	-0.008189802	0.008189802
406500	-744.3745	-744.3652	-0.009311222	0.009311222
407000	-747.5836	-747.5761	-0.007491811	0.007491811
407500	-744.3848	-744.3756	-0.009226291	0.009226291
408000	-744.7667	-744.758	-0.008662756	0.008662756
408500	-744.3736	-744.3643	-0.00934824	0.00934824
409000	-744.4903	-744.4806	-0.009730428	0.009730428
409500	-747.1135	-747.1021	-0.0113225	0.0113225
410000	-744.6206	-744.6118	-0.008800943	0.008800943
410500	-744.3862	-744.3767	-0.009469574	0.009469574
411000	-744.4293	-744.4196	-0.009609546	0.009609546
411500	-744.3738	-744.3645	-0.009359282	0.009359282
412000	-744.8505	-744.8419	-0.00859567	0.00859567
412500	-744.6062	-744.5963	-0.009892774	0.009892774
413000	-744.3736	-744.3643	-0.009340923	0.009340923
413500	-744.4872	-744.4775	-0.009725195	0.009725195
414000	-744.4787	-744.469	-0.009710315	0.009710315
414500	-744.9624	-744.9521	-0.01022774	0.01022774
415000	-744.6602	-744.6514	-0.008760007	0.008760007
415500	-744.6089	-744.6001	-0.008813649	0.008813649
416000	-746.9341	-746.9264	-0.007676119	0.007676119
416500	-744.3749	-744.3656	-0.009384329	0.009384329
417000	-744.5166	-744.5068	-0.009772391	0.009772391
417500	-744.7437	-744.7337	-0.01004	0.01004
418000	-744.4122	-744.4027	-0.009564801	0.009564801
418500	-744.3903	-744.3808	-0.009488791	0.009488791
419000	-745.7197	-745.709	-0.01070248	0.01070248
419500	-744.3747	-744.3654	-0.009307122	0.009307122
420000	-744.4241	-744.415	-0.009095483	0.009095483
420500	-744.745	-744.7364	-0.008681258	0.008681258
421000	-744.5146	-744.5048	-0.009769279	0.009769279
421500	-744.7838	-744.7737	-0.01007772	0.01007772
422000	-744.4455	-744.4364	-0.009048178	0.009048178
422500	-744.3979	-744.3884	-0.009518666	0.009518666
423000	-744.3942	-744.3846	-0.009504611	0.009504611
423500	-744.388	-744.3785	-0.00947804	0.00947804
424000	-746.0415	-746.0335	-0.007979969	0.007979969
424500	-744.6001	-744.5913	-0.008823486	0.008823486
425000	-745.1126	-745.1041	-0.008419155	0.008419155
425500	-744.409	-744.3998	-0.00913569	0.00913569
426000	-744.4997	-744.4899	-0.009745834	0.009745834
426500	-744.4026	-744.3934	-0.009155315	0.009155315
427000	-744.8851	-744.8749	-0.01016587	0.01016587
427500	-744.8453	-744.8367	-0.008599578	0.008599578
428000	-744.4997	-744.4899	-0.009745832	0.009745832
428500	-744.7868	-744.7781	-0.008645999	0.008645999
429000	-744.5118	-744.502	-0.00976496	0.00976496
429500	-744.3977	-744.3882	-0.009518051	0.009518051
430000	-744.6099	-744.601	-0.008812646	0.008812646
430500	-744.4003	-744.3908	-0.009527188	0.009527188
431000	-744.7029	-744.6929	-0.009999507	0.009999507
431500	-744.427	-744.4174	-0.009604095	0.009604095
432000	-744.3766	-744.3673	-0.009283079	0.009283079
432500	-747.7722	-747.7648	-0.00744242	0.00744242
433000	-744.4148	-744.4052	-0.009572141	0.009572141
433500	-744.6168	-744.6069	-0.009905397	0.009905397
434000	-744.56	-744.5502	-0.009834222	0.009834222
434500	-744.7339	-744.7239	-0.01003051	0.01003051
435000	-744.4407	-744.4311	-0.009635903	0.009635903
435500	-745.7291	-745.721	-0.008107602	0.008107602
436000	-744.3744	-744.3651	-0.009312513	0.009312513
436500	-744.8804	-744.8703	-0.01016202	0.01016202
437000	-747.3676	-747.3601	-0.007550497	0.007550497
437500	-744.6955	-744.6867	-0.008725963	0.008725963
438000	-744.421	-744.4119	-0.009103228	0.009103228
438500	-744.4142	-744.4046	-0.009570412	0.009570412
439000	-744.9061	-744.8975	-0.008554562	0.008554562
439500	-744.4487	-744.4391	-0.009653036	0.009653036
440000	-745.6357	-745.6276	-0.008148878	0.008148878
440500	-745.7998	-745.7917	-0.008077394	0.008077394
441000	-744.4282	-744.4186	-0.009607089	0.009607089
441500	-744.4339	-744.4243	-0.009620515	0.009620515
442000	-745.3181	-745.3076	-0.01047299	0.01047299
442500	-747.0692	-747.0616	-0.007635743	0.007635743
443000	-744.4773	-744.4683	-0.008989413	0.008989413
443500	-744.6347	-744.6259	-0.008786009	0.008786009
444000	-744.4927	-744.483	-0.009734444	0.009734444
444500	-744.3737	-744.3644	-0.00933143	0.00933143
445000	-745.9443	-745.9335	-0.01081716	0.01081716
445500	-745.7687	-745.758	-0.01072819	0.01072819
446000	-744.44	-744.4304	-0.009634441	0.009634441
446500	-744.3744	-744.365	-0.009374645	0.009374645
447000	-744.652	-744.6421	-0.009945556	0.009945556
447500	-744.4852	-744.4762	-0.008976458	0.008976458
448000	-744.5958	-744.5859	-0.009880155	0.009880155
448500	-744.4344	-744.4248	-0.009621686	0.009621686
449000	-744.3863	-744.3768	-0.009469992	0.009469992
449500	-744.4153	-744.4062	-0.009118068	0.009118068
450000	-744.6959	-744.6871	-0.008725575	0.008725575
450500	-745.391	-745.3804	-0.01051754	0.01051754
451000	-744.6678	-744.659	-0.008752483	0.008752483
451500	-744.8384	-744.8283	-0.01012637	0.01012637
452000	-744.7589	-744.7488	-0.01005447	0.01005447
452500	-744.4383	-744.4292	-0.009063147	0.009063147
453000	-744.6174	-744.6086	-0.008804438	0.008804438
453500	-746.0478	-746.0398	-0.007977532	0.007977532
454000	-744.7771	-744.7685	-0.008653992	0.008653992
454500	-744.4436	-744.434	-0.009642211	0.009642211
455000	-745.1701	-745.1597	-0.01037733	0.01037733
455500	-744.9565	-744.9463	-0.01022323	0.01022323
456000	-744.5711	-744.5612	-0.009848865	0.009848865
456500	-744.4429	-744.4332	-0.009640598	0.009640598
457000	-745.2498	-745.2394	-0.01042977	0.01042977
457500	-744.816	-744.8059	-0.01010678	0.01010678
458000	-744.5023	-744.4934	-0.008949598	0.008949598
458500	-744.3853	-744.3758	-0.009464827	0.009464827
459000	-744.3931	-744.3836	-0.009500476	0.009500476
459500	-744.7424	-744.7323	-0.01003871	0.01003871
460000	-744.3736	-744.3643	-0.009348675	0.009348675
460500	-744.4811	-744.4721	-0.008983105	0.008983105
461000	-744.4953	-744.4856	-0.009738707	0.009738707
461500	-744.6423	-744.6336	-0.008778076	0.008778076
462000	-744.6255	-744.6156	-0.00991558	0.00991558
462500	-744.6025	-744.5937	-0.008820801	0.008820801
463000	-744.3745	-744.3651	-0.009376074	0.009376074
463500	-744.7724	-744.7638	-0.008657916	0.008657916
464000	-744.3851	-744.3758	-0.009225067	0.009225067
464500	-744.4208	-744.4117	-0.009103793	0.009103793
465000	-745.3672	-745.3589	-0.00827786	0.00827786
465500	-744.7379	-744.7292	-0.00868746	0.00868746
466000	-744.7537	-744.7437	-0.01004957	0.01004957
466500	-745.1197	-745.1112	-0.008414889	0.008414889
467000	-745.1826	-745.1722	-0.01038571	0.01038571
467500	-744.3998	-744.3906	-0.009164544	0.009164544
468000	-745.3914	-745.3808	-0.01051777	0.01051777
468500	-745.1386	-745.1302	-0.00840362	0.00840362
469000	-744.5055	-744.4958	-0.009755174	0.009755174
469500	-744.7263	-744.7163	-0.01002301	0.01002301
470000	-744.388	-744.3788	-0.009210792	0.009210792
470500	-745.3932	-745.3827	-0.01051889	0.01051889
471000	-744.503	-744.4941	-0.008948599	0.008948599
471500	-744.5656	-744.5567	-0.008864053	0.008864053
472000	-744.7082	-744.6995	-0.008714108	0.008714108
472500	-744.7651	-744.755	-0.01006033	0.01006033
473000	-744.4893	-744.4795	-0.009728617	0.009728617
473500	-744.8175	-744.8074	-0.01010813	0.01010813
474000	-744.4114	-744.4018	-0.009562282	0.009562282
474500	-744.4729	-744.4632	-0.009699966	0.009699966
475000	-744.4468	-744.4378	-0.009045421	0.009045421
475500	-744.456	-744.447	-0.009027439	0.009027439
476000	-744.4139	-744.4043	-0.009569462	0.009569462
476500	-746.298	-746.2871	-0.01098377	0.01098377
477000	-744.3736	-744.3643	-0.009344238	0.009344238
477500	-744.3765	-744.3672	-0.009284425	0.009284425
478000	-744.7023	-744.6935	-0.008719632	0.008719632
478500	-744.4909	-744.4819	-0.008967295	0.008967295
479000	-744.4055	-744.3963	-0.009146215	0.009146215
479500	-744.419	-744.4094	-0.009583522	0.009583522
480000	-744.3902	-744.381	-0.009200978	0.009200978
480500	-744.5056	-744.4959	-0.009755332	0.009755332
481000	-745.8432	-745.8325	-0.01076655	0.01076655
481500	-744.4211	-744.412	-0.009102903	0.009102903
482000	-744.9051	-744.8949	-0.01018233	0.01018233
482500	-744.7017	-744.6917	-0.00999833	0.00999833
483000	-744.5055	-744.4966	-0.008944828	0.008944828
483500	-744.4171	-744.4075	-0.00957836	0.00957836
484000	-744.715	-744.7063	-0.0087079	0.0087079
484500	-744.3741	-744.3647	-0.00936796	0.00936796
485000	-745.0707	-745.0604	-0.01030839	0.01030839
485500	-744.6089	-744.599	-0.009896001	0.009896001
486000	-745.9115	-745.9035	-0.008031309	0.008031309
486500	-744.3887	-744.3795	-0.009207569	0.009207569
487000	-744.6774	-744.6674	-0.00997304	0.00997304
487500	-744.4977	-744.4887	-0.008956686	0.008956686
488000	-745.4681	-745.4599	-0.008227358	0.008227358
488500	-744.376	-744.3667	-0.009289809	0.009289809
489000	-744.398	-744.3888	-0.009170721	0.009170721
489500	-745.5969	-745.5888	-0.008166496	0.008166496
490000	-745.608	-745.5973	-0.01064221	0.01064221
490500	-744.4262	-744.4171	-0.009090438	0.009090438
491000	-745.189	-745.1786	-0.01038995	0.01038995
491500	-745.8878	-745.8798	-0.008040921	0.008040921
492000	-744.457	-744.448	-0.009025617	0.009025617
492500	-745.8801	-745.8721	-0.008044064	0.008044064
493000	-744.5526	-744.5438	-0.008880182	0.008880182
493500	-744.7666	-744.7579	-0.008662826	0.008662826
494000	-744.5254	-744.5156	-0.009785579	0.009785579
494500	-745.1028	-745.0944	-0.008425029	0.008425029
495000	-744.5933	-744.5845	-0.008831176	0.008831176
495500	-745.3818	-745.3735	-0.008270382	0.008270382
496000	-744.3757	-744.3663	-0.009394632	0.009394632
496500	-745.3434	-745.333	-0.01048866	0.01048866
497000	-744.5383	-744.5285	-0.00980424	0.00980424
497500	-744.9403	-744.9301	-0.01021047	0.01021047
498000	-744.5082	-744.4992	-0.008940899	0.008940899
498500	-744.4024	-744.3933	-0.009155773	0.009155773
499000	-745.2076	-745.1993	-0.008363711	0.008363711
499500	-744.9244	-744.9142	-0.01019786	0.01019786
500000	-745.7974	-745.7866	-0.01074306	0.01074306
